id,title,authors,venue,year
791,distributed processing over stand-alone systems and applications,"claus hagen , hans-jörg schek , gustavo alonso , markus tresch",vldb,1997
792,synchronizing a database to improve freshness,"junghoo cho , hector garcia-molina",sigmod conference,2000
793,the double life of the transaction abstraction : fundamental principle and evolving system concept,henry f. korth,vldb,1995
794,density biased sampling : an improved method for data mining and clustering,"christopher r. palmer , christos faloutsos",sigmod conference,2000
795,the tsql2 final language definition announcement,?,sigmod record,1994
796,efficient progressive skyline computation,"pin-kwang eng , kian-lee tan , beng chin ooi",vldb,2001
797,mpeg-7 and multimedia database systems,harald kosch,sigmod record,2002
798,storage and querying of e-commerce data,"yirong xu , rakesh agrawal , amit somani",vldb,2001
799,dynamat : a dynamic view management system for data warehouses,"nick roussopoulos , yannis kotidis",sigmod conference,1999
800,how to summarize the universe : dynamic maintenance of quantiles,"martin strauss , s. muthukrishnan , yannis kotidis , anna c. gilbert",vldb,2002
801,parameterized complexity for the database theorist,martin grohe,sigmod record,2002
802,editor 's notes,michael j. franklin,sigmod record,2000
803,formal semantics and analysis of object queries,gavin m. bierman,sigmod conference,2003
804,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994
805,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995
806,concurrent garbage collection in o2,"marcin skubiszewski , patrick valduriez",vldb,1997
807,"constructing and integrating data-centric web applications : methods , tools , and techniques","ioana manolescu , stefano ceri",vldb,2003
808,guest editor 's introduction,"robert meersman , amit p. sheth",sigmod record,2002
809,dtl 's dataspot : database exploration using plain language,"gadi entin , shai geva , shaul dar , eran palmon",vldb,1998
810,editor 's notes,michael j. franklin,sigmod record,1998
811,applying database technology in the adsm mass storage system,"robert rees , luis-felipe cabrera , wayne hineman",vldb,1995
812,dynamic buffer allocation in video-on-demand systems,"kyu-young whang , yang-sae moon , il-yeol song , sang ho lee",sigmod conference,2001
813,holistic twig joins on indexed xml documents,"wei wang , haifeng jiang , hongjun lu , jeffrey xu yu",vldb,2003
814,obtaining complete answers from incomplete databases,alon y. levy,vldb,1996
815,incremental maintenance of externally materialized views,"martin staudt , matthias jarke",vldb,1996
816,databases for gis,"claudia bauzer medeiros , fatima pires",sigmod record,1994
817,query optimization in the presence of limited access patterns,"dan suciu , ioana manolescu , daniela florescu , alon y. levy",sigmod conference,1999
818,an effective hash based algorithm for mining association rules,"ming-syan chen , philip s. yu , jong soo park",sigmod conference,1995
819,a dependability benchmark for oltp application environments,"henrique madeira , marco vieira",vldb,2003
820,high speed on-line backup when using logical log operations,david b. lomet,sigmod conference,2000
821,towards on-line analytical mining in large databases,jiawei han,sigmod record,1998
822,facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,"kyoji hirata , yoshinori hara , wen-syan li , k. selçuk candan",vldb,1997
823,"the glue-nail deductive database system : design , implementation , and evaluation","geoffrey phipps , marcia a. derr , shinichi morishita",vldb j.,1994
824,cubetree : organization of and bulk updates on the data cube,"nick roussopoulos , mema roussopoulos , yannis kotidis",sigmod conference,1997
825,interview with avi silberschatz,marianne winslett,sigmod record,2002
826,database research at the university of illinois at urbana-champaign,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,2002
827,sql open heterogeneous data access,"berthold reinwald , hamid pirahesh",sigmod conference,1998
828,report on the 18th british national conference on databases ( bncod ),"carole a. goble , brian j. read",sigmod record,2002
829,materialized view selection for multidimensional datasets,"jeffrey f. naughton , amit shukla , prasad deshpande",vldb,1998
830,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi , giuseppe pozzi",vldb j.,2001
831,"topaz : a cost-based , rule-driven , multi-phase parallelizer","bernhard mitschang , clara nippl",vldb,1998
832,a sequential pattern query language for supporting instant data mining for e-services,"reza sadri , amir m. zarkesh , jafar adibi , carlo zaniolo",vldb,2001
833,combi-operator : database support for data mining applications,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003
834,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003
835,managing video data in a mobile environment,"rafael alonso , yuh-lin chang , v. s. mani , liviu iftode",sigmod record,1995
836,parallel query scheduling and optimization with time - and space-shared resources,"yannis e. ioannidis , minos n. garofalakis",vldb,1997
837,a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995
838,parallel database systems 101,jim gray,sigmod conference,1995
839,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1998
840,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998
841,broadcast disks : data management for asymmetric communications environments,"michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso",sigmod conference,1995
842,comparing data streams using hamming norms ( how to zero in ),"mayur datar , piotr indyk , s. muthukrishnan , graham cormode",vldb,2002
843,the a-tree : an index structure for high-dimensional spaces using relative approximation,"masatoshi yoshikawa , shunsuke uemura , yasushi sakurai , haruhiko kojima",vldb,2000
844,r-tree based indexing of now-relative bitemporal data,"simonas saltenis , christian s. jensen , giedrius slivinskas , rasa bliujute",vldb,1998
845,skew handling techniques in sort-merge join,"richard t. snodgrass , wei li , dengfeng gao",sigmod conference,2002
846,online index rebuild,"hanuma kodavalla , nagavamsi ponnekanti",sigmod conference,2000
847,efficient similarity search for market basket data,"alexandros nanopoulos , yannis manolopoulos",vldb j.,2002
848,compressed accessibility map : efficient access control for xml,"divesh srivastava , ting yu , h. v. jagadish , laks v. s. lakshmanan",vldb,2002
849,toxgene : a template-based data generator for xml,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002
850,interviewing during a tight job market,"zachary g. ives , qiong luo",sigmod record,2002
851,star-cubing : computing iceberg cubes by top-down and bottom-up integration,"jiawei han , xiaolei li , benjamin w. wah , dong xin",vldb,2003
852,datawarehousing has more colours than just black & white,"thomas zurek , markus sinnwell",vldb,1999
853,chronological scheduling of transactions with temporal dependencies,"marek rusinkiewicz , dimitrios georgakopoulos , witold litwin",vldb j.,1994
854,query processing over object views of relational data,"gustav fahl , tore risch",vldb j.,1997
855,semantic caching of web queries,"boris chidlovskii , uwe m. borghoff",vldb j.,2000
856,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999
857,aggregate maintenance for data warehousing in informix red brick vista,"latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite",vldb,2001
858,supporting state-wide immunisation tracking using multi-paradigm workflow technology,"devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. miller , chenye lin , devanand palaniswami , krys kochut , john lynch",vldb,1996
859,visual coko : a debugger for query optimizer development,"daniel j. abadi , mitch cherniack",sigmod conference,2002
860,data compression in oracle,"meikel pöss , dmitry potapov",vldb,2003
861,a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994
862,shrinking the warehouse update window,"hector garcia-molina , ramana yerneni , wilburt labio",sigmod conference,1999
863,an efficient algorithm for mining association rules in large databases,"edward omiecinski , shamkant b. navathe , ashok savasere",vldb,1995
864,update propagation strategies to improve freshness in lazy master replicated databases,"eric simon , esther pacitti",vldb j.,2000
865,the sift information dissemination system,"tak w. yan , hector garcia-molina",acm trans . database syst .,1999
866,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,daniel barbará,sigmod record,2001
867,extracting and exploiting structure in text search,prabhakar raghavan,sigmod conference,2003
868,plastic : reducing query optimization overheads through plan recycling,"jayant r. haritsa , vibhuti s. sengar",sigmod conference,2003
869,wavelet synopses with error guarantees,"phillip b. gibbons , minos n. garofalakis",sigmod conference,2002
870,generating efficient plans for queries using views,"chen li , jeffrey d. ullman , foto n. afrati",sigmod conference,2001
871,qc-trees : an efficient summary structure for semantic olap,"laks v. s. lakshmanan , jian pei , yan zhao",sigmod conference,2003
872,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001
