id,title,authors,venue,year
937,`` one size fits all '' database architectures do not work for dds clark d. french sigmod conference,,,1995.0
938,interview with david maier,marianne winslett,sigmod record,2002.0
939,factorizing complex predicates in queries to exploit indexes sigmod conference,"prasanna ganesan , sunita sarawagi , surajit chaudhuri",,2003.0
940,"a taxonomy of correctness criteria in database applications krithi ramamritham , panos k. chrysanthis 1996",,vldb j.,
941,editor 's notes ling liu sigmod record,,,2003.0
942,book review column,karl aberer,sigmod record,2002.0
943,dna-miner : a system prototype for mining dna sequences,"jiawei han , liangyou chen , jian pei , ying lu , yaqin liao , hasan m. jamil",sigmod conference,2001.0
944,efficient algorithms for minimizing tree pattern queries 2002,prakash ramanan,sigmod conference,
945,research directions in biodiversity informatics vldb,john l. schnase,,2000.0
946,information integration and xml in ibm 's db2 vldb 2002,patricia g. selinger,,
947,"peer-to-peer research at stanford mayank bawa , sergio marti , sepandar d. kamvar , brian cooper , mario t. schlosser , neil daswani , qi sun , hector garcia-molina , arturo crespo , beverly yang , patrick vinograd , prasanna ganesan",,sigmod record,2003.0
948,text databases : a survey of text models and systems sigmod record 1994,arjan loeffen,,
949,"dissemination of dynamic data pavan deolasee , amol katkar , krithi ramamritham , ankur panchbudhe , prashant j. shenoy 2001",,sigmod conference,
950,walking through a very large virtual environment in real-time vldb 2001,"yixin ruan , kian-lee tan , jason chionh , lidan shou , zhiyong huang",,
951,"improving business process quality through exception understanding , prediction , and prevention fabio casati , daniela grigori , umeshwar dayal , ming-chien shan vldb 2001",,,
952,"the design of a retrieval technique for high-dimensional data on tertiary storage ratko orlandic , craig swietlik , jack lukaszuk",,sigmod record,2002.0
953,accessing relational databases from the world wide web sigmod conference,"tam nguyen , v. srinivasan",,1996.0
954,"high-performance and scalability through application tier,in-memory data management",?,vldb,2000.0
955,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996.0
956,"locating and accessing data repositories with websemantics george a. mihaila , louiqa raschid , anthony tomasic vldb j.",,,2002.0
957,guest editorial 2001,"kyu-young whang , gunter schlageter , amr el abbadi",vldb j.,
958,reminiscences on influential papers sigmod record,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",,2000.0
959,the dedale system for complex spatial queries sigmod conference 1998,"luc segoufin , philippe rigaux , stéphane grumbach",,
960,semantic data caching and replacement 1996,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,
961,inferring function semantics to optimize queries,"mitch cherniack , stanley b. zdonik",vldb,1998.0
962,the evolution of effective b-tree : page organization and techniques : a personal account david b. lomet,,sigmod record,2001.0
963,efficient testing of high performance transaction processing systems 1997,"d. wildfogel , ramana yerneni",vldb,
964,"generic database cost models for hierarchical memory systems peter a. boncz , martin l. kersten , stefan manegold vldb 2002",,,
965,an extended entity-relationship model for geographic applications sigmod record 1997,"nectaria tryfona , thanasis hadzilacos",,
966,optimizing result prefetching in web search engines with segmented indices,"shlomo moran , ronny lempel",vldb,2002.0
967,experiments on access to digital libraries : how can images and text be used together michael lesk vldb,,,1994.0
968,reminiscences on influential papers sigmod record,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",,2001.0
969,ensuring consistency in multidatabases by preserving two-level serializability sharad mehrotra acm trans . database syst .,,,1998.0
970,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997.0
971,"synchronization and recovery in a client-server storage system alexandros biliris , euthimios panagos vldb j.",,,1997.0
972,applying update streams in a soft real-time database system 1995,"brad adelberg , hector garcia-molina , ben kao",sigmod conference,
973,the ccube constraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",,1999.0
974,index research : forest or trees ? ( panel abstract ) joseph m. hellerstein 2000,,sigmod conference,
975,nonstop sql : scalability and availability for decision support susanne englert 1994,,sigmod conference,
976,query processing techniques for arrays 2002,"arunprasad p. marathe , kenneth salem",vldb j.,
977,the ecobase project : database and web technologies for environmental information systems 2001,"asterio k. tanaka , patrick valduriez",sigmod record,
978,sap r/3 : a database application system ( tutorial ),"alfons kemper , florian matthes , donald kossmann",sigmod conference,1998.0
979,olympic records for data at the 1998 nagano games edwin r. lassettre,,sigmod conference,1998.0
980,"mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application m. toiati , michele missikoff sigmod conference 1994",,,
981,query processing for high-volume xml message brokering vldb 2003,"michael j. franklin , yanlei diao",,
982,treasurer 's message sigmod record 2002,joachim hammer,,
983,chair 's message m. tamer özsu sigmod record,,,2002.0
984,"an almost-serial protocol for transaction execution in main-memory database systems stephen blott , henry f. korth 2002",,vldb,
985,"mining frequent itemsets using support constraints jiawei han , ke wang , yu he vldb 2000",,,
986,interviso : dealing with the complexity of federated database access 1995,"edward maros , darrel j. van buer , marjorie templeton , herbert henley",vldb j.,
987,open object database management systems josé a. blakeley,,sigmod conference,1994.0
988,materialized views selection in a multidimensional database vldb,"ernest teniente , elena baralis , stefano paraboschi",,1997.0
989,on saying enough already ! in sql sigmod conference 1997,"donald kossmann , michael j. carey",,
990,"shoring up persistent applications mark l. mcauliffe , c. k. tan , marvin h. solomon , nancy e. hall , michael j. zwilling , michael j. carey , michael j. franklin , seth j. white , jeffrey f. naughton , david j. dewitt , odysseas g. tsatalos , daniel t. schuh 1994",,sigmod conference,
991,"load shedding in a data stream manager michael stonebraker , nesime tatbul , mitch cherniack , stanley b. zdonik , ugur çetintemel",,vldb,2003.0
992,"optimizing queries on files tova milo , mariano p. consens",,sigmod conference,1994.0
993,rainforest - a framework for fast decision tree construction of large datasets vldb,"johannes gehrke , venkatesh ganti , raghu ramakrishnan",,1998.0
994,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999.0
995,"bigsur : a system for the management of earth science data paul brown , michael stonebraker 1995",,vldb,
996,"data management research at the mitre corporation arnon rosenthal , edward lafferty , leonard j. seligman , catherine d. mccollum , bhavani m. thuraisingham , barbara t. blaustein 1995",,sigmod record,
997,rrxf : redundancy reducing xml storage in relations vldb 2003,"carmem s. hara , susan b. davidson , yi chen , yifeng zheng",,
998,psoup : a system for streaming queries over streaming data vldb j.,"sirish chandrasekaran , michael j. franklin",,2003.0
999,"ontology-based support for digital government ahmed k. elmagarmid , athman bouguettaya , mourad ouzzani , brahim medjahed vldb",,,2001.0
1000,monitoring xml data on the web sigmod conference 2001,"benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",,
1001,"join queries with external text sources : execution and optimization techniques umeshwar dayal , surajit chaudhuri , tak w. yan",,sigmod conference,1995.0
1002,neurorule : a connectionist approach to data mining,"hongjun lu , huan liu , rudy setiono",vldb,1995.0
1003,chair 's message 1998,richard t. snodgrass,sigmod record,
1004,editor 's notes,jennifer widom,sigmod record,1995.0
1005,voodb : a generic discrete-event random simulation model to evaluate the performances of oodbs,"michel schneider , jérôme darmont",vldb,1999.0
1006,"the sdss skyserver : public access to the sloan digital sky server data tanu malik , jordan raddick , alexander s. szalay , peter z. kunszt , jim gray , christopher stoughton , ani thakar , jan vandenberg",,sigmod conference,2002.0
1007,"panel : future directions of database research - the vldb broadening strategy , part 1 hans-jörg schek vldb",,,2000.0
1008,"gangam - a solution to support multiple data models , their mappings and maintenance 2001","elke a. rundensteiner , gail mitchell , wang-chien lee , harumi a. kuno , xin zhang , hong su , kajal t. claypool",sigmod conference,
1009,distance-based outliers : algorithms and applications vldb j. 2000,"v. tucakov , raymond t. ng , edwin m. knorr",,
1010,spotfire : an information exploration environment sigmod record,christopher ahlberg,,1996.0
1011,quality-driven integration of heterogenous information systems vldb 1999,"johann christoph freytag , felix naumann , ulf leser",,
1012,"ambient intelligence with the ubiquitous network , the embedded computer devices and the hidden databases ( abstract ) egbert-jan sol vldb",,,2001.0
1013,spatial join selectivity using power laws sigmod conference,"christos faloutsos , bernhard seeger , caetano traina jr. , agma j. m. traina",,2000.0
1014,red brick warehouse : a read-mostly rdbms for open smp platforms,phillip m. fernandez,sigmod conference,1994.0
1015,report on the 1995 international workshop on temporal databases sigmod record,"arie segev , richard t. snodgrass , christian s. jensen",,1995.0
1016,implementation aspects of an object-oriented dbms 1995,"ilker durusoy , cetin ozkan , mehmet altinel , asuman dogac",sigmod record,
