id,title,authors,venue,year
703,statix : making xml count international conference on management of data 2002,"juliana freire , jayant r. haritsa , maya ramanath , prasan roy , j &#233; r &#244; me sim &#233; on",,
704,"hd-eye : visual clustering of high dimensional data alexander hinneburg , daniel a. keim , markus wawryniuk international conference on management of data",,,2002.0
705,"gea : a toolkit for gene expression analysis jessica m. phan , raymond ng international conference on management of data",,,2002.0
706,dbxplorer : enabling keyword search over relational databases 2002,"sanjay agrawal , surajit chaudhuri , gautam das",international conference on management of data,
707,cubeexplorer : online exploration of data cubes international conference on management of data 2002,"jiawei han , jianyong wang , guozhu dong , jian pei , ke wang",,
708,"xl : a platform for web services daniela florescu , andreas gr &#252; nhagen , donald kossmann , steffen rost international conference on management of data 2002",,,
709,roadrunner : automatic data extraction from data-intensive web sites international conference on management of data 2002,"valter crescenzi , giansalvatore mecca , paolo merialdo",,
710,"gigascope : high performance network monitoring with an sql interface chuck cranor , yuan gao , theodore johnson , vlaidslav shkapenyuk , oliver spatscheck",,international conference on management of data,2002.0
711,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein international conference on management of data 2002",,,
712,cougar : the network is the database international conference on management of data,"wai fu fung , david sun , johannes gehrke",,2002.0
713,"commix : towards effective web information extraction , integration and query answering international conference on management of data","tengjiao wang , shiwei tang , dongqing yang , jun gao , yuqing wu , jian pei",,2002.0
714,"acdn : a content delivery network for applications pradnya karbhari , michael rabinovich , zhen xiao , fred douglis",,international conference on management of data,2002.0
715,"xcache : a semantic caching system for xml queries li chen , elke a. rundensteiner , song wang international conference on management of data 2002",,,
716,"visual coko : a debugger for query optimizer development daniel j. abadi , mitch cherniack",,international conference on management of data,2002.0
717,"toxgene : a template-based data generator for xml denilson barbosa , alberto mendelzon , john keenleyside , kelly lyons 2002",,international conference on management of data,
718,"the xxl search engine : ranked retrieval of xml data using indexes and ontologies anja theobald , gerhard weikum 2002",,international conference on management of data,
719,rainbow : mapping-driven xquery processing system,"xin zhang , mukesh mulchandani , steffen christ , brian murphy , elke a. rundensteiner",international conference on management of data,2002.0
720,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,
721,"learning table access cardinalities with leo volker markl , guy lohman international conference on management of data",,,2002.0
722,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002.0
723,"middle-tier database caching for e-business qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , honguk woo , bruce g. lindsay , jeffrey f. naughton",,international conference on management of data,2002.0
724,"tpc-ds , taking decision support benchmarking to the next level","meikel poess , bryan smith , lubor kollar , paul larson",international conference on management of data,2002.0
725,mid-tier caching : the timesten approach,the timesten team,international conference on management of data,2002.0
726,automating physical database design in a parallel database international conference on management of data,"jun rao , chun zhang , nimrod megiddo , guy lohman",,2002.0
727,the sdss skyserver : public access to the sloan digital sky server data 2002,"alexander s. szalay , jim gray , ani r. thakar , peter z. kunszt , tanu malik , jordan raddick , christopher stoughton , jan vandenberg",international conference on management of data,
728,efficient execution of joins in a star schema international conference on management of data,andreas weininger,,2002.0
729,quadtree and r-tree indexes in oracle spatial : a comparison using gis data,"ravi kanth v kothuri , siva ravada , daniel abugov",international conference on management of data,2002.0
730,garlic : a new flavor of federated query processing for db2,"vanja josifovski , peter schwarz , laura haas , eileen lin",international conference on management of data,2002.0
731,"a compact b-tree peter bumbulis , ivan t. bowman 2002",,international conference on management of data,
732,"coordinating backup/recovery and data consistency between database and file systems suparna bhattacharya , c. mohan , karen w. brannon , inderpal narang , hui-i hsiao , mahadevan subramanian",,international conference on management of data,2002.0
733,"an ebxml infrastructure implementation through uddi registries and rosettanet pips asuman dogac , yusuf tambag , pinar pembecioglu , sait pektas , gokce laleci , gokhan kurt , serkan toprak , yildiray kabak international conference on management of data 2002",,,
734,wavelet synopses with error guarantees,"minos garofalakis , phillip b. gibbons",international conference on management of data,2002.0
735,compressing sql workloads international conference on management of data,"surajit chaudhuri , ashish kumar gupta , vivek narasayya",,2002.0
736,systems and prototypes,jignesh patel,acm sigmod record,2002.0
737,"a brief survey of web data extraction tools alberto h. f. laender , berthier a. ribeiro-neto , altigran s. da silva , juliana s. teixeira acm sigmod record",,,2002.0
738,standards acm sigmod record,andrew eisenberg,,2002.0
739,phoenix project : fault-tolerant applications,"roger barga , david lomet",acm sigmod record,2002.0
740,reports avigdor gal 2002,,acm sigmod record,
741,data warehousing and business intelligence for e-commerce : by alan r. simon & steven l. shaffer frank g. goethals 2002,,acm sigmod record,
742,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ) acm sigmod record 2002,joachim hammer,,
743,"on building an infrastructure for mobile and wireless systems : report on the nsf workshop on an infrastructure for mobile and wireless systems , oct. 15 , 2001 birgitta k &#246; nig-ries , kia makki , sam makki , charles perkins , niki pissinou , peter reiher , peter scheuermann , jari veijalainen , ouri wolfson 2002",,acm sigmod record,
744,book review column,karl aberer,acm sigmod record,2002.0
745,book reviews acm sigmod record 2002,karl aberer,,
746,"mining the world wide web : an information search approach by george chang , marcus j. healey ( editor ) , james a. m. mchugh , jason t. l. wang acm sigmod record 2002",aris ouksel,,
747,"data mining : concepts and techniques by jiawei han and micheline kamber fernando berzal , nicolf &#225; s mat &#237; n acm sigmod record",,,2002.0
